timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-11-19T12:16:17,mediapipe_test,8c6b872e-3936-4744-b48d-9cb276e1cba2,12.205070734024048,2.84662801925902e-05,2.3323322586926773e-06,42.5,21.17962126796781,11.89055585861206,0.000144052195549,-1.503334536000002e-06,3.885514984964791e-05,0.0001814040108626,Belgium,BEL,wallonia,,,Windows-10-10.0.22621-SP0,3.10.13,2.3.1,16,11th Gen Intel(R) Core(TM) i9-11900H @ 2.50GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,3.9524,50.458,31.708148956298828,machine,N,1.0
2023-11-19T12:20:29,yolo_test,f0dc0729-e905-4157-82e2-4190e19a52d8,14.45173478126526,5.054545818969337e-05,3.497535690678381e-06,42.5,26.3129290148219,11.89055585861206,0.0001703679930832,0.0001041136944019,4.762393307586317e-05,0.0003221056205611,Belgium,BEL,wallonia,,,Windows-10-10.0.22621-SP0,3.10.13,2.3.1,16,11th Gen Intel(R) Core(TM) i9-11900H @ 2.50GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,3.9524,50.458,31.708148956298828,machine,N,1.0
2023-11-19T12:23:41,yolo_test,31fbbdf3-359c-46cb-8060-e666eb209251,15.362319707870483,5.396237420432421e-05,3.512644914991451e-06,42.5,26.256621430260928,11.89055585861206,0.00018136071877347098,0.00011189592284999999,5.0623593170402424e-05,0.00034388023479387344,Belgium,BEL,wallonia,,,Windows-10-10.0.22621-SP0,3.10.13,2.3.1,16,11th Gen Intel(R) Core(TM) i9-11900H @ 2.50GHz,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,3.9524,50.458,31.708148956298828,machine,N,1.0
